likes_per_minute,video_id,video_title,upload_date,upload_time,view_count,like_count,comment_count,video_duration,tags,day,duration,minutes,interaction_score,Sort_order
304,cb6cgSh07_o,Wout Van Aert's Colnago Prestige,08/10/2016,00:02.0,87930,912,80,03:47:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'o16', 'sec-feature', 'plpb16', 'plcx', 'gc24s', 'r1', 'wout van aert', 'world champion', 'colnago bikes', 'cyclocross', 'cyclo cross', 'cx', 'cyclocross bike', 'disc brake', 'sram', 'sram red', 'sram red etap', 'electronic shifting', 'sram hrd', 'zipp wheels', 'tub wheels', 'tubular tyre']",Saturday,3-4,3,1.93,4
302,EuMjTB8xGVM,Alejandro Valverde's NEW Canyon Speedmax CF SLX ? First Look At The New Frame | Giro D'Italia 2016,08/05/2016,00:01.0,76856,907,84,03:54:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'bici ciclismo', 'velo route', 'fahrrad', 'fiets', ""giro d'italia"", 'giro 2016', 'new canyon', 'time trial bike', 'time trial tech', 'canyon speedmax cf slx', 'alejandro valverde', 'pro cycling', 'movistar team', 'may16', 'sec-feature', 'plg16', 'sca15', 'm1']",Sunday,3-4,3,2.21,4
302,pZuaTUxGE8Q,How Much Rest Do I Need? How To Schedule A Post-Season Break | GCN's Training Tips,28/09/2016,00:04.0,65609,1209,125,04:00:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'bici ciclismo', 'velo route', 'fahrrad', 'fiets', 's16', 'sec-how-to', 'pltr', 'gc11shs', 'gc04s1', 'sca15', 'gc18s', 'sreyn15', 'gc11sas', 'gc24s', 'b1', 'c1', 'p1', 'rest', 'recovery', 'post season', 'off season', 'break', 'training', 'racing', 'training plan', 'cross training', 'time off', 'training tips']",Wednesday,3-4,4,3.66,4
299,7XpnjTe37Kw,Esteban Chaves' Scott Addict | Vuelta A Espa?a 2016,22/08/2016,56:03.0,82127,897,77,03:22:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'bici ciclismo', 'velo route', 'fahrrad', 'fiets', 'esteban chaves', 'orica-bikeexchange', 'orica-greenedge', 'pro bike', 'pro cycling', 'vuelta a espana', 'tour of spain', 'scott bikes', 'addict', 'shimano', 'dura ace', 'pro', 'fizik', 'srm', 'elite', 'au16', 'sec-feature', 'plve16', 'plpb16', 'gc11sas']",Monday,3-4,3,1.83,4
298,yTvK65z-zjg,Dan Martin's Custom Specialized S-Works Tarmac | Tour De France 2016,30/07/2016,00:03.0,56165,895,98,03:30:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'bici ciclismo', 'velo route', 'fahrrad', 'fiets', 'tour de france', 'custom bike', 'custom painted bike', 'le tour de france', 'specialized', 'custom specialized', 's-works', 'panda', 'dura ace', 'etixx', 'dura ace di2', 'road bike', 'pro bike']",Saturday,3-4,3,3.03,4
282,AYpMbVF27B4,Daniel Oss' BMC Teammachine SLR01 Pro Bike,18/03/2017,30:00.0,50560,847,37,03:11:00,"['BMC Teammachine SLR01', 'BMC TEAM MACHINE', 'bmc slr01', 'bmc slr', 'daniel oss', 'bmc racing team', 'bmc cycling', 'bmc bike', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'shimano dura ace', 'shimano dura-ace', 'shimano duraace', '3t bars', '3t stem', 'fizik saddle', 'mar17', 'sec-feature', 'plpb16', 'gc11sas', '?', '?', '?', 'GCN', 'Shimano']",Saturday,3-4,3,2.18,4
280,YqEqSXeIl3I,Jeremy Powers' Focus Mares CX Cyclocross Bike,01/10/2016,00:03.0,80689,842,61,03:34:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'velo route', 'fahrrad', 'fiets', 'cyclocross', 'cyclo cross', 'cyclocross bike', 'usa', 'usa champion', 'jeremy powers', 'jeremy powers bike', 'focus', 'focus bike', 'focus mares', 'sram', 'sram red', 'sram red etap', 'disc brakes', 'zipp wheels', 'tub wheels', 'carbon fiber', 'crossvegas', 'las vegas', 'o16', 'sec-feature', 'plpb16', 'plcx', 'gc11sas', 'gc24s', 'r1']",Saturday,3-4,3,1.74,4
278,Z-eeqlgTqOY,Dubai Tour Stage 3 Race Report,02/02/2017,24:09.0,64634,836,46,03:02:00,"['dubai tour', 'marcel kittel', 'mark cavendish', 'dubai tour 2017', 'pro cycling', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'dubai tour race report', 'road racing', 'bike racing', 'pro road racing', 'professional cycling', 'dubai tour stage 3', 'stage 3', 'dubai', 'uae', 'f17', 'sec-race-report', 'j3']",Thursday,3-4,3,1.86,4
276,FZ0Xjuv4cQc,Toon Aerts' Trek Boone Custom Cyclocross Bike,24/12/2016,00:00.0,56921,829,49,03:48:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'trek cx', 'trek cyclocross', 'trek cyclo cross', 'trek boone', 'sven nys', 'telenet fidea', 'telenet', 'koksijde cyclocross', 'sand', 'toon aerts', 'belgian', 'european champion', 'euro champ', 'd16', 'sec-feature', 'plpb16', 'plcx', 'b1']",Saturday,3-4,3,2.11,4
276,z4OVs8q0eiY,Five Strangest Cycling Team Names Of All Time,17/11/2016,00:01.0,46356,829,118,03:55:00,"['weird', 'strange', 'cycling team', 'cycling humour', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'weird cycling teams', 'strangest cycling teams', 'pro cycling', 'pro road racing', 'n16', 'sec-top-10', 'b2']",Thursday,3-4,3,4.1,4
265,7coRDMH1k78,Tour Down Under Stage 1 Race Report,17/01/2017,44:24.0,45781,795,48,03:04:00,"['tour down under', 'tdu', 'tour down under 2017', 'tour down under stage 1', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'peter sagan', 'pro cycling', 'worldtour', 'road bicycle racing', 'road bike racing', 'road racing', 'australia', 'adelaide', 'cycling in australia', 'uci', 'caleb ewan', 'sam bennett', 'simon gerrans', 'ja17', 'sec-race-report']",Tuesday,3-4,3,2.4,4
264,6SqASGG0eGw,Lizzie Armitstead's World Champion Specialized S-Works Amira,02/01/2016,00:00.0,55125,792,69,03:25:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'lizzie armitstead', 'british cycling', 'world champion', 'uci', 'world road race champion', 'pro bike', 'pro bikes', 'specialized', 's-works', 'specialized s-works', 'amira', 'world champion bike', 'sram', 'sram corporation', 'zipp', 'zipp wheels', 'zipp stem', 'sram red', 'custom bike', 'custom paint', 'd15', 'sec-feature', 'cdl', 'pdl']",Saturday,3-4,3,2.36,4
259,zrzqj2J4_-g,How Do You Win The King Of The Mountains At The Tour De France? Polka Dot Jersey Explained,17/07/2016,00:02.0,59475,778,34,03:21:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'bici ciclismo', 'velo route', 'fahrrad', 'fiets', 'king of the mountains', 'polka dot', 'tour de france', 'le tour de france', 'tour de france kom', 'kom', 'mountains', 'mont ventoux', ""alpe d'huez"", 'king of the mountains jersey', 'maillot a pois', 'climbers', 'climbers jersey', 'jul16', 'sec-feature', 'pltdf16']",Sunday,3-4,3,1.68,4
253,wf1tSxwjQtY,Alex Dowsett's Canyon Aeroad CF SLX,26/03/2016,00:01.0,72306,761,78,03:27:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'mar16', 'sec-feature', 'chgc', 'cdl', 'pdl', 'plpb16', 'sca15', 'gc11saex', 'gcdb16', 'pro bike', 'pro road bike', 'professional bike', 'canyon', 'canyon road bike', 'canyon aero bike', 'aero bike', 'canyon aeroad', 'canyon aeroad cf slx', 'carbon bike', 'carbon fiber bike', 'campagnolo', 'movistar team', 'super record', 'super record eps.']",Saturday,3-4,3,1.94,4
252,x36l7q_ipZM,Tour Down Under Stage 2 Race Report,18/01/2017,24:03.0,48332,758,36,03:36:00,"['tour down under', 'tdu', 'stage 2', 'tour down under 2017', 'race report', 'highlights', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'peter sagan', 'pro cycling', 'worldtour', 'road bicycle racing', 'road bike racing', 'road racing', 'australia', 'adelaide', 'cycling in australia', 'uci', 'richie porte', 'esteban chaves', 'caleb ewan', 'ja17', 'sec-race-report']",Wednesday,3-4,3,2.07,4
238,CY4Pvl9NDY8,Abu Dhabi Tour Stage 3 Report,25/02/2017,28:07.0,45855,715,27,03:14:00,"['abu dhabi tour', 'abu dhabi tour 2017', 'pro cycling', 'highlights', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'abu dhabi tour race report', 'road racing', 'bike racing', 'pro road racing', 'professional cycling', 'abu dhabi tour stage 3', 'stage 3', 'abu dhabi', 'uae', 'mark cavendish', 'nairo quintana', 'rui costa', 'climb', 'jebel hafeet', 'f17', 'sec-race-report', 'l3']",Saturday,3-4,3,1.96,4
233,WX85kzTnTk8,Joey Rosskopf's BMC Teammachine SLR01,18/06/2016,00:01.0,69690,701,53,03:29:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'bici ciclismo', 'velo route', 'fahrrad', 'fiets', 'jun16', 'sec-feature', 'plpb16', 'gc11saex', 'm1', 'joey rosskopf', 'bmc racing team', 'bmc', 'team machine', ""giro d'italia"", 'grand tour', 'tall rider', 'shimano', 'srm', '3t', 'fizik', 'di2', 'dura ace', 'pro bike', 'bike check']",Saturday,3-4,3,1.72,4
232,Q1SfjzgI50Q,Tejay van Garderen's BMC Teammachine SLR01,25/05/2017,00:03.0,49490,697,83,03:58:00,"['shimano dura ace 9100', 'bmc teammachine slr01', 'srm powermeter', 'fizik aliante vsx', '2t arx', 'vittoria corsa', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'may17', 'sec-feature', 'plpb16', 'plg17', 'gc11sas', '?', '?', '?']",Thursday,3-4,3,2.83,4
216,oESmPLUboNw,People's Choice Classic Race Report | Tour Down Under 2017,15/01/2017,16:38.0,40447,649,45,03:01:00,"['tour down under', 'tdu', ""people's choice classic"", 'caleb ewan', ""people's choice classic 2017"", 'peter sagan', 'race report', 'highlights', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'pro cycling', 'criterium', 'adelaide', 'australia', 'circuit race', 'uci worldtour', 'ja17', 'sec-race-report']",Sunday,3-4,3,2.47,4
211,pTJ-QBi1gvk,What Are The Giro d'Italia Leader's Jerseys? | Road Racing Explained,22/05/2017,42:59.0,34854,633,36,03:03:00,"['Maglia Rosa', 'Maglia Ciclamino', 'Maglia Azzurra', 'Maglia Bianca', 'leaders jerseys', 'pink jersey', ""giro d'italia"", 'cycling leaders jersey', 'cycling jersey']",Monday,3-4,3,2.58,4
204,0UIfTcPmbs4,Abu Dhabi Tour 2018 | Stage 5 Race Report,25/02/2018,05:30.0,27063,612,38,03:12:00,"['abu dhabi tour', 'professional cycling', 'pro cycling', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'pro bike racing', 'abu dhabi tour 2018', 'bicycle racing', 'road racing', 'GCN Cycling', 'cycling training', 'velo', 'gcn race report', '?', '?', '?', '?', 'sec-race-report', 'ABU DHABI TOUR STAGE 5', 'abu dhabi highlights', 'highlights', 'stage highlights', 'alejandro valverde', 'rohan dennis', 'miguel angel lopez', 'tom dumoulin', 'bike throw', 'throws bike']",Sunday,3-4,3,3.33,4
189,N3SH_K_GwLs,LIVE Cycling Workout | James' Indoor Interval Training Session - StayHome and Cycle #WithMe,10/04/2020,45:55.0,25398,567,43,03:24:00,"['bike', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'spin', 'spin class', 'spinning', 'workout', 'fat burning', 'burn', 'burn fat', 'fat', 'interval', 'intervals', 'HIIT', 'effort', 'training', 'train', 'interval training', 'cycling workout', 'spinning class', 'spin workout', 'training video', 'indoor cycling', 'turbo trainer', 'fitness', 'gym', 'gym bike', 'class', 'morning', 'commute', 'stay fit', 'inside', 'indoor', 'turbo', 'GCN Cycling', 'velo', 'james', 'sec-live-workout', 'gc21s', 'gc11shs', 'c3', 'r1', '?', '?', '?', '?', '?', '?', '?2', '3931']",Friday,3-4,3,3.54,4
187,CiUBVieJsws,Dubai Tour 2016 Stage 3 Race Report,05/02/2016,00:01.0,36435,561,33,03:18:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'f16', 'sec-race-report', 'cjb', 'pjb', 'dubai tour 2016', 'bradley wiggins', 'mark cavendish', 'marcel kittel', 'road racing', 'dubai', 'uae', 'skydive dubai', 'race report', 'race highlights', 'race summary', 'team sky', 'elia viviani', 'hatta', 'hatta dam', 'juanjo lobato', 'juan jose lobato', 'giacomo nizzolo', 'dubai tour stage 3', 'tour of dubai stage 3']",Friday,3-4,3,2.2,4
186,1Q9ORrIRxZw,Top 6 Pro Cyclist Nicknames,21/01/2016,09:18.0,57003,746,128,04:00:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'pro cycling', 'cycling news', 'cycling nicknames', 'legends of cycling', 'raymond poulidor', 'jose rujano', 'the monk', 'alberto contador', 'tony rominger', 'juan antonio flecha', 'ja16', 'sec-top-10', 'cms', 'cdl', 'pms', 'pdl']",Thursday,3-4,4,3.33,4
8835,ZiGE3-L4vyg,HIIT Indoor Cycling Workout | 30 Minute Intervals: Fitness Training,02/12/2019,13:41.0,3796958,53013,1252,06:00:00,"['spin', 'spin class', 'spinning', 'workout', 'fat burning', 'burn', 'burn fat', 'fat', 'interval', 'intervals', 'HIIT', 'effort', 'training', 'train', 'high intensity training', 'interval training', 'cycling workout', 'spinning class', '30 minute', 'spin workout', 'training video', 'indoor cycling', 'turbo trainer', 'wahoo', 'wahoo bike', 'fitness', 'gym', 'gym bike', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'james', 'sec-feature', 'sca15', 'gc11shs', 'c3', 'p1', '?', '?', 'b3', '?', '?', '?', '?', '?', '?2', '3801']",Monday,4-6,6,1.73,5
7925,#NAME?,8 Things Not To Do When You're New To Road Cycling,27/02/2020,00:01.0,2061764,39626,1776,05:33:00,"['cycling', 'beginner', 'beginner rider', 'beginner cyclist', 'first time', 'novice', 'newbie', 'saddle', 'food', 'spares', 'puncture', 'repair', 'tools', 'fitness', 'fitness training', 'wind', 'tailwind', 'headwind', 'suncream', 'sunscreen', 'saddle height', 'low', 'high', 'pedals', 'clip in pedals', 'fall over', 'traffic lights', 'helmet', 'backwards', 'backward', 'wrong', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'sec-top-10', 'gc21s', '?', 'gc11shs', '?', 'c3', 'r1', 'gc11sas', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?19', '3888', 'noob']",Thursday,4-6,5,2.78,5
7503,KM6mzE5lQ0w,How To Get A Perfectly Clean Chain,01/02/2016,00:00.0,3133265,30015,827,04:46:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'ja16', 'sec-maint-mon', 'csr', 'psr', 'sreyn15', 'gc17b', 'chain', 'drivetrain', 'degrease', 'clean', 'bike wash', 'cleaner', 'shiny', 'muc-off', 'chain cleaner', 'chain bath', 'cleaning hack', 'brush', 'bike maintenance', 'bike cleaning tips', 'clean chain', 'clean cassette', 'clean chainrings']",Monday,4-6,4,1.22,5
5583,zxxfZd_A3Gw,Don't Wear Underwear On A Bike Ride And Other Beginner Cycling Tips,04/05/2019,00:09.0,1567686,27916,920,05:32:00,"['beginner', 'cyclist', 'advice', 'tips', 'underwear', 'cycling shorts', 'shorts', 'clothing', 'layers', 'underlayer', 'gloves', 'protection', 'helmet', 'crash', 'winter', 'cold', 'weather', 'hot', 'hydration', 'water', 'energy', 'food', 'fuel', 'distance', 'long', 'short', 'descending', 'wash', 'clean', 'kit', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'chris opie', 'james lowsley williams', 'sec-feature', 'sca15', 'gc21s', 'gc11shs', '?', 'c3', 'c1', 'h3', 'gc11sas', 'p1', '?', '?', '?', '?', '?', '?', '?', '3589']",Saturday,4-6,5,2.37,5
5579,4ssLDk1eX9w,4 Basic Skills For Beginner Cyclists,20/06/2019,00:00.0,1046984,22317,478,04:07:00,"['basic', 'beginner', 'begin', 'get into', 'start', 'skills', 'skill', 'practise', 'how to', 'cyclists', 'cycling', 'bike', 'bike ride', 'bike riding', 'brake', 'braking', 'corner', 'cornering', 'emergency', 'emergency brake', 'stop', 'stopping', 'out', 'of', 'saddle', 'stand up', 'standing', 'up', 'fast', 'safe', 'safety', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'chris opie', 'james lowsley williams', 'sec-top-10', 'sca15', 'gc21s', 'gc11shs', '?', 'c3', 'c1', 'h3', 'gc11sas', '?', 'p1', '?', '?', '?', '?', '?', '?', '3635']",Thursday,4-6,4,2.58,5
5297,H6h30OqTyTg,How To Use Clip-In Pedals & Cleats | Clipless Tips For Beginners,08/08/2018,57:20.0,1571257,21190,589,04:33:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'clip in', 'clipless', 'pedals', 'cleats', 'spd', 'spd sl', 'look', 'unclipping', 'clip out', 'clip in pedals', 'cycling pedals', 'tips', 'beginner', 'how to', 'tutorial', 'clipped in', 'toe straps', 'cycling shoes', 'road', 'off road', 'falling off', 'GCN Cycling', 'Cycling tips', 'cycling workout', 'cycling training', 'velo', 'james lowsley-williams', 'ollie bridgewood', 'sec-how-to', 'gc21s', 'gc11shs', 'gc04s1', 'c3', 'h3', 'gc11sas', '?', '?', '?', '?', '?', '?']",Wednesday,4-6,4,1.71,5
5120,RQuKrzJKxWo,6 Climbing Mistakes To Avoid When Cycling | GCN Pro Tips,21/06/2017,30:00.0,1752013,20483,790,04:17:00,"['climbing cycling', 'cycling hills. cycling advice', 'cycling mistakes', 'better cycling', 'improve your cycling', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'canyon', 'dt swiss', 'power2max', 'continental', 'kask', 'fizik', 'assos', 'jun17', 'sec-top-10', 'pllap', 'sca15', 'gc11shs', 'gc04s1', 'c3', '?', 'h3', 'gc11sas', 'd1', 'p1', 'd2', '?', '?', '?', '?', '?']",Wednesday,4-6,4,1.62,5
4570,j4McWdrImRY,How To Change Gear On Your Bike | Road Bike Shifting Made Easy,12/04/2017,00:06.0,1613327,18283,548,04:01:00,"['changing gear', 'choosing gear', 'bike gearing', 'bicycle gears', 'bike gears', 'cycling gears', 'cycling gearingfront mech', 'rear mech', 'easy gearing cycling', 'cycling faster', 'trek', 'shimano', 'dura-ace', 'fizik', 'kask', 'sec-how-to', 'pllap', 'plc101', 'b1', 'gc11shs', 'gc04s1', 'c3', 'p1', '?', '?', '?', 'ap17', 'assos']",Wednesday,4-6,4,1.46,5
4252,Dl3_zQ5HDjQ,Top 3 Ways To Become A Stronger Cyclist,10/08/2016,00:01.0,2243678,21260,707,05:59:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'bici ciclismo', 'velo route', 'fahrrad', 'fiets', 'strong', 'strength', 'stronger', 'stronger cycling', 'stronger cyclist', 'cycling strength', 'sweetspot', 'sweet spot', 'sweetspot efforts', 'sprint', 'sprint power', 'maximum sprint power', 'au16', 'sec-top-10', 'gc11shs', 'gc04s1', 'gc18s', 'gc11sas', 'gc21s', 'b1', 'c1', 'p1']",Wednesday,4-6,5,1.26,5
